Sample	Taxa_id	Taxonomic_Tree	MetaPhlAn	Kraken	Meta/Kraken
HV10	1660	Bacteria|Actinobacteria|Actinomycetia|Actinomycetales|Actinomycetaceae|Schaalia|Schaalia_odontolytica	7.690000365433958e-05	0.000109755935304996	0.7006455135264029
HV10	1099853	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Barnesiellaceae|Coprobacter|Coprobacter_fastidiosus	7.32000034785131e-05	0.000257461796767297	0.2843140395880707
HV10	169435	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Anaerotruncus|Anaerotruncus_colihominis	5.2400002490083145e-05	0.00131604776286823	0.03981618598391989
HV10	29347	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnoclostridium|Clostridium_scindens	4.83000022952484e-05	0.00309052408356762	0.015628418025298848
HV10	216816	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_longum	4.190000199111611e-05	0.000307488560267	0.13626523846849226
HV10	1304	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_salivarius	3.100000147314079e-05	6.74665353907625E-05	0.4594870819079484
HV10	291645	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_nordii	2.250000106921509e-05	0.000227249234195463	0.09901023934743935
HV10	105841	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Anaerostipes|Anaerostipes_caccae	2.1000000997934085e-05	0.000219348116883316	0.09573823243308355
HV10	1522	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelatoclostridium|Clostridium_innocuum	1.0400000494214975e-05	0.000900891127311358	0.011544125787155876
HV10	357276	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Phocaeicola|Phocaeicola_dorei	1.0200000484710844e-05	0.00447686313361178	0.002278381129887666
HV10	1681	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_bifidum	1.0100000479958777e-05	5.39977913716115E-05	0.18704469615156694
HV10	46506	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_stercoris	8.90000042293397e-06	0.000357760954356719	0.024876947343057145
HV10	28128	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella_corporis	8.2000003896695e-06	4.68335658295099E-05	0.17508810709652753
HV10	1232428	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Megasphaera|Megasphaera_massiliensis	7.200000342148831e-06	4.29034763892713E-05	0.16781857667714092
HV10	154046	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|Hungatella_hathewayi	4.600000218595085e-06	0.00140435195997859	0.0032755323093401844
HV10	2086585	Bacteria|Firmicutes|Clostridia|Eubacteriales|Christensenellaceae|Christensenella|Christensenella_sp_Marseille_P3954	3.3000001568182134e-06	0.000282147671063795	0.011696003530265068
HV10	544645	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Odoribacteraceae|Butyricimonas|Butyricimonas_virosa	1.000000047520671e-06	0.000417940448910372	0.0023926854893509546
HV11	853	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Faecalibacterium|Faecalibacterium_prausnitzii	0.048912797058069786	0.0434553043602993	1.1255886428160988
HV11	1680	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_adolescentis	0.04310219740755662	0.0490670904085872	0.8784339370571957
HV11	187327	Bacteria|Firmicutes|Negativicutes|Acidaminococcales|Acidaminococcaceae|Acidaminococcus|Acidaminococcus_intestini	0.03454929792198301	0.0502744749178903	0.6872135010541613
HV11	821	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Phocaeicola|Phocaeicola_vulgatus	0.030778698148771128	0.0779964258964907	0.39461677628174446
HV11	1160721	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Ruminococcus|Ruminococcus_bicirculans	0.019638298818826398	0.0331584448969308	0.592256328059708
HV11	216816	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_longum	0.018663998877427066	0.023843425829488	0.7827733737131283
HV11	820	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_uniformis	0.01765499893811481	0.0349659434680128	0.5049198502041217
HV11	2582419	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Dialister|Dialister_hominis	0.01703869897518305	0.00507254058614417	3.359006928741956
HV11	74426	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Coriobacteriaceae|Collinsella|Collinsella_aerofaciens	0.015750899052639624	0.0549809388486052	0.286479266860304
HV11	33038	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Mediterraneibacter|Ruminococcus_gnavus	0.015236899083554889	0.0254897877589	0.5977648471488265
HV11	649756	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Anaerostipes|Anaerostipes_hadrus	0.01284949922714847	0.0146251359320084	0.8785900717015702
HV11	47678	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_caccae	0.012717199235105843	0.0316557611736347	0.40173411611715354
HV11	33043	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Coprococcus|Coprococcus_eutactus	0.01214819926932916	0.0021912695868705	5.543909038905077
HV11	292800	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Flavonifractor|Flavonifractor_plautii	0.012081999273310854	0.030207890646651	0.3999616992340485
HV11	1681	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_bifidum	0.010851599347315019	0.00862541086304754	1.2580965150083203
HV11	46503	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides_merdae	0.010155999389152875	0.0244600546276021	0.41520755140474114
HV11	418240	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_wexlerae	0.010141999389994924	0.0183415807402314	0.5529512168898792
HV11	39488	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Anaerobutyricum|Anaerobutyricum_hallii	0.009756499413181373	0.0204332114178798	0.4774824286623924
HV11	328813	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_onderdonkii	0.007354899557629035	0.0147443566000279	0.49882811146978884
HV11	40520	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_obeum	0.006613199602239641	0.0174136884830004	0.37977017957428044
HV11	823	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides_distasonis	0.0065572996056018264	0.0189743310666727	0.3455879199409216
HV11	818	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_thetaiotaomicron	0.006143499630490417	0.0239620960062964	0.25638406710648853
HV11	116085	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Coprococcus|Coprococcus_catus	0.005573999664743809	0.00641180706132378	0.8693336545271846
HV11	2585118	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_communis	0.0054151996742950615	0.0109528090622807	0.49441194888934326
HV11	1547	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelatoclostridium|Erysipelatoclostridium_ramosum	0.005231199685362005	0.00877907655256609	0.5958712917058395
HV11	40545	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Sutterella|Sutterella_wadsworthensis	0.005172999688862526	0.00756697354716719	0.6836286206919695
HV11	357276	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Phocaeicola|Phocaeicola_dorei	0.005099299693295318	0.0156114588992252	0.32663825502870825
HV11	39491	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnospiraceae_unclassified|Eubacterium_rectale	0.00492759970362246	0.0109745927859228	0.44900068729138926
HV11	1470347	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_ihumii	0.004788499711988828	0.00688176927246138	0.6958239258544832
HV11	562	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacterales|Enterobacteriaceae|Escherichia|Escherichia_coli	0.004486799730135006	0.0104363696645999	0.42991958643954536
HV11	46506	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_stercoris	0.00429479974168312	0.00860512132983577	0.49909810414783384
HV11	328814	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_shahii	0.004134499751324593	0.0076490753792334	0.54052281437171
HV11	28116	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_ovatus	0.003073799815121909	0.00697676832718933	0.4405764490047535
HV11	2585119	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_dispar	0.00251979984844303	0.00450356859859722	0.5595118167463691
HV11	1288121	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_senegalensis	0.002345099858950611	0.00499295528532903	0.46968172654005086
HV11	39486	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Dorea|Dorea_formicigenerans	0.002165199869770953	0.00421660539437348	0.5134935966880219
HV11	446660	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Adlercreutzia|Adlercreutzia_equolifaciens	0.001970699881469434	0.00165241733273482	1.1926163218149275
HV11	2093857	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Dysosmobacter|Dysosmobacter_welbionis	0.0016779998990742932	0.00541510340269628	0.30987402719563695
HV11	28118	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Odoribacteraceae|Odoribacter|Odoribacter_splanchnicus	0.0013860999166310358	0.00301299568194694	0.46004045904751006
HV11	301301	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|Roseburia_hominis	0.00137049991756932	0.00617360165008954	0.22199357769535433
HV11	674529	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_faecis	0.0013012999217314528	0.00485336644249616	0.2681231547523897
HV11	28026	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_pseudocatenulatum	0.0011894999284558236	0.00277966605001165	0.42792907746987746
HV11	2763670	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Wujia|Wujia_chipingensis	0.0009372999436247527	0.00200992205359016	0.46633646411836227
HV11	1308	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_thermophilus	0.0008589999483342182	0.00121847297512818	0.7049807142779295
HV11	2108523	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Lawsonibacter|Lawsonibacter_asaccharolyticus	0.0007381999555999066	0.00257346777062698	0.28685028195245565
HV11	166486	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|Roseburia_intestinalis	0.0007330999559066535	0.00621630403975616	0.11793180501116705
HV11	329854	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_intestinalis	0.0006715999596056588	0.00227887633104843	0.294706628198942
HV11	39485	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnospira|Lachnospira_eligens	0.0006517999607965581	0.00190635106428825	0.3419097211456759
HV11	1982626	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Faecalibacillus|Faecalibacillus_intestinalis	0.000639999961506286	0.00341587660692317	0.18736038655762863
HV11	1522	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelatoclostridium|Clostridium_innocuum	0.0005513999668352595	0.00165658533761941	0.33285334254355214
HV11	371601	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_xylanisolvens	0.0005482999670217134	0.00298932455986655	0.1834193497698325
HV11	1501392	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Barnesiellaceae|Coprobacter|Coprobacter_secundus	0.00047639997134624163	0.00105308968697182	0.45238309446951197
HV11	1550024	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Ruthenibacterium|Ruthenibacterium_lactatiformans	0.0004095999753640231	0.00252565367685663	0.1621758276351656
HV11	1981510	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Monoglobus|Monoglobus_pectinilyticus	0.00040939997537605224	0.000856171116575479	0.4781754107912143
HV11	2763667	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Wansuia|Wansuia_hejianensis	0.00040939997537605224	0.00140422443809789	0.2915488181722647
HV11	2086584	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Massilistercora|Massilistercora_timonensis	0.00039949997597150196	0.00118245512159722	0.337856353847807
HV11	89014	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_luti	0.0003989999760015751	0.00446047300092262	0.08945239124170117
HV11	544645	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Odoribacteraceae|Butyricimonas|Butyricimonas_virosa	0.0003210999806869819	0.000822119303084418	0.39057589267431453
HV11	88431	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Dorea|Dorea_longicatena	0.0003134999811440948	0.00476111984382407	0.06584584959581603
HV11	847	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Oxalobacter|Oxalobacter_formigenes	0.00029439998229289154	0.000487342005090314	0.6040931814164746
HV11	1472416	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Odoribacteraceae|Butyricimonas|Butyricimonas_faecihominis	0.00023429998590769187	0.000644232000274302	0.3636888354008049
HV11	1304	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_salivarius	0.00021439998710460578	0.000332024841938245	0.6457347765095334
HV11	626932	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_indistinctus	0.0002070999875436747	0.000587767330328385	0.35235028702253346
HV11	239935	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Akkermansia_muciniphila	0.00019999998797071435	0.00044589788104923	0.4485331652621894
HV11	387661	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides_johnsonii	0.00017149998968488754	0.00264581804409529	0.0648192683044197
HV11	2714355	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Vescimonas|Vescimonas_coprocola	0.00015539999065324506	0.00552252783047639	0.028139286106565402
HV11	246787	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_cellulosilyticus	0.00014329999138101683	0.00131748275153752	0.1087680208441316
HV11	39496	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae|Eubacterium|Eubacterium_ventriosum	0.0001160999930169997	0.000827231007188157	0.14034772875793847
HV11	1660	Bacteria|Actinobacteria|Actinomycetia|Actinomycetales|Actinomycetaceae|Schaalia|Schaalia_odontolytica	0.00010079999393724004	0.000314802331188724	0.3202009132416826
HV11	1653434	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Sellimonas|Sellimonas_intestinalis	7.269999562735467e-05	0.000615763740496556	0.11806475575961797
HV11	169435	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Anaerotruncus|Anaerotruncus_colihominis	6.519999607845287e-05	0.00144165784045758	0.04522570768786475
HV11	154046	Bacteria|Firmicutes|Clostridia|Eubacteriales|Clostridiaceae|Hungatella|Hungatella_hathewayi	6.099999633106788e-05	0.00128382414605444	0.04751429276239925
HV11	2763672	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Simiaoa|Simiaoa_sunii	5.569999664984395e-05	0.00353745652299056	0.015745775612460464
HV11	2735723	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Turicibacteraceae|Turicibacter|Turicibacter_bilis	5.519999667991716e-05	8.78426689827143E-05	0.6283961691872025
HV11	84112	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella|Eggerthella_lenta	4.999999699267859e-05	0.00106441407760165	0.046974197396316995
HV11	154288	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Turicibacteraceae|Turicibacter|Turicibacter_sanguinis	3.459999791893358e-05	0.000105379746138619	0.32833631875920377
HV11	291645	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_nordii	2.019999878504215e-05	0.000269190202263054	0.07503987372208522
HV11	208479	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Enterocloster|Enterocloster_bolteae	1.3599999182008577e-05	0.00134665878572963	0.010099068395146581
HV11	28125	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella_bivia	8.399999494770003e-06	3.4602304702233E-05	0.242758381762586
HV11	729	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Haemophilus|Haemophilus_parainfluenzae	6.299999621077503e-06	5.05665498262178E-05	0.12458828301967859
HV11	1318	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_parasanguinis	5.999999639121429e-06	4.41965800969431E-05	0.1357571021549793
HV11	1297617	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Intestinimonas|Intestinimonas_butyriciproducens	5.199999687238572e-06	0.0020053608406976	0.0025930493812922274
HV11	39778	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Veillonella|Veillonella_dispar	2.799999831590001e-06	1.38409218808932E-05	0.20229865146882167
HV12	165179	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Segatella|Segatella_brasiliensis	0.10928919634026459	0.183189485530978	0.5965909889614456
HV12	45851	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Butyrivibrio|Butyrivibrio_crossotus	0.051491398275722584	0.0590280115522562	0.8723214101518291
HV12	2763670	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Wujia|Wujia_chipingensis	0.040896398630514245	0.0636874717000488	0.6421419713931414
HV12	820	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_uniformis	0.03555379880942032	0.0750691904264383	0.47361372365218396
HV12	853	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Faecalibacterium|Faecalibacterium_prausnitzii	0.033355098883047545	0.0585054826103737	0.5701191990019291
HV12	46506	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_stercoris	0.015636499476385107	0.0294648554628223	0.5306830537863891
HV12	166486	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|Roseburia_intestinalis	0.012262299589375953	0.0355366689281382	0.34506046737730595
HV12	821	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Phocaeicola|Phocaeicola_vulgatus	0.010956899633089502	0.0310567301691152	0.35280274431420167
HV12	301301	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Roseburia|Roseburia_hominis	0.010197699658512608	0.0216130276222149	0.471831149099672
HV12	328814	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_shahii	0.007520299748169918	0.0141015435026498	0.5332962130533292
HV12	357276	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Phocaeicola|Phocaeicola_dorei	0.0066839997761748505	0.0206642333170074	0.3234574287676901
HV12	454154	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Prevotellaceae|Paraprevotella|Paraprevotella_clara	0.006526499781449007	0.0127004722974261	0.513878510074911
HV12	487173	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Dialister|Dialister_succinatiphilus	0.0062514997906578515	0.00818647827349836	0.7636372542385522
HV12	2929491	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Faecalibacterium|Faecalibacterium_sp_HTFF	0.006140599794371528	0.0113688174220467	0.5401265203242266
HV12	1288121	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_senegalensis	0.005583799813016926	0.0113782714142979	0.4907423640818007
HV12	246787	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_cellulosilyticus	0.005506399815608797	0.0239479547802493	0.2299319447583939
HV12	239935	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Akkermansia_muciniphila	0.004465899850451715	0.00744969366192346	0.5994742942622757
HV12	1160721	Bacteria|Firmicutes|Clostridia|Eubacteriales|Oscillospiraceae|Ruminococcus|Ruminococcus_bicirculans	0.004454699850826767	0.00822763709059186	0.5414312519837109
HV12	28118	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Odoribacteraceae|Odoribacter|Odoribacter_splanchnicus	0.004428799851694073	0.00964134844015135	0.45935481734591777
HV12	823	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides_distasonis	0.004318999855370913	0.0145560663787256	0.29671476778117345
HV12	47678	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_caccae	0.003967299867148188	0.0103578148031864	0.38302479263557776
HV12	74426	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Coriobacteriaceae|Collinsella|Collinsella_aerofaciens	0.003517999882193765	0.00639366705786695	0.5502319483253538
HV12	338188	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_finegoldii	0.0034456998846148536	0.00543066564828193	0.6344894176471628
HV12	2585118	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_communis	0.0033206998888006918	0.00585238682748621	0.5674095008902615
HV12	88431	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Dorea|Dorea_longicatena	0.0027102999092409783	0.00696017534491794	0.3894010962266831
HV12	410072	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Coprococcus|Coprococcus_comes	0.002478599916999848	0.00521144793845775	0.4756067692260882
HV12	214856	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes_finegoldii	0.002153699927879679	0.00510452903161713	0.42191941989942616
HV12	649756	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Anaerostipes|Anaerostipes_hadrus	0.0021193999290282733	0.0045836192817776	0.46238568230438554
HV12	446660	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Adlercreutzia|Adlercreutzia_equolifaciens	0.0020889999300462694	0.00251439631480248	0.8308156982843702
HV12	46228	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Mediterraneibacter|Ruminococcus_lactaris	0.001926499935487859	0.00379423704480529	0.5077436946448668
HV12	39488	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Anaerobutyricum|Anaerobutyricum_hallii	0.0018558999378520207	0.0050808679349885	0.36527222545417753
HV12	46503	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides_merdae	0.0017596999410734416	0.00447779724696612	0.39298338982760017
HV12	418240	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_wexlerae	0.0016141999459457577	0.00438560776451683	0.36806755930294577
HV12	2763672	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Simiaoa|Simiaoa_sunii	0.0016113999460395205	0.0172181747934525	0.09358715226031288
HV12	44742	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio_fairfieldensis	0.001330099955459331	0.00269893197570523	0.49282455705901085
HV12	39491	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Lachnospiraceae_unclassified|Eubacterium_rectale	0.001309099956162552	0.00807919374264802	0.16203348970976453
HV12	674529	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_faecis	0.0012451999583023526	0.00437599707626149	0.2845522829659096
HV12	116085	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Coprococcus|Coprococcus_catus	0.0012359999586104302	0.00246352234545086	0.5017206200271849
HV12	2086584	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriales_unclassified|Massilistercora|Massilistercora_timonensis	0.0011373999619122195	0.00167993786063259	0.6770488293441551
HV12	216816	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_longum	0.0010153999659975978	0.00143000773399245	0.7100660659804228
HV12	28116	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_ovatus	0.000999099966543431	0.0042010198716127	0.2378231946234269
HV12	40520	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Blautia|Blautia_obeum	0.0009943999667008188	0.00791565534630313	0.12562446483540193
HV12	39496	Bacteria|Firmicutes|Clostridia|Eubacteriales|Eubacteriaceae|Eubacterium|Eubacterium_ventriosum	0.0009625999677656959	0.0017665385189334	0.5449074319346822
HV12	2108523	Bacteria|Bacillota|Clostridia|Eubacteriales|Oscillospiraceae|Lawsonibacter|Lawsonibacter_asaccharolyticus	0.0006952999767166927	0.00257253053234699	0.2702786100977202
HV12	1680	Bacteria|Actinobacteria|Actinomycetia|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium_adolescentis	0.000635899978705803	0.000738508267620688	0.8610600674174353
HV12	1308	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus_thermophilus	0.0006205999792181497	0.000904240408023859	0.6863218826666002
HV12	329854	Bacteria|Bacteroidota|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides_intestinalis	0.0005680999809762018	0.00193895635551419	0.29299266038690586
HV12	33039	Bacteria|Firmicutes|Clostridia|Eubacteriales|Lachnospiraceae|Mediterraneibacter|Ruminococcus_torques	0.0005592999812708848	0.0043292494350195	0.12919098094618464
